r_m,Bx_T,By_T,Bz_T,Brho_xy_T
2.519374999999999913e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.064430749749134459e-05,0.000000000000000000e+00
2.522999999999999635e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.072659945957425927e-05,0.000000000000000000e+00
2.526624999999999791e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.080981821116401723e-05,0.000000000000000000e+00
2.530249999999999513e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.089398010913198460e-05,0.000000000000000000e+00
2.533874999999999669e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.097910191585041672e-05,0.000000000000000000e+00
2.537499999999999825e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.106520081229297463e-05,0.000000000000000000e+00
2.541124999999999547e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.115229441166169966e-05,0.000000000000000000e+00
2.544749999999999703e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.124040077356655165e-05,0.000000000000000000e+00
2.548374999999999859e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.132953841878311828e-05,0.000000000000000000e+00
2.551999999999999581e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.141972634461847714e-05,0.000000000000000000e+00
2.555624999999999737e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.151098404091414854e-05,0.000000000000000000e+00
2.559249999999999893e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.160333150671860079e-05,0.000000000000000000e+00
2.562874999999999615e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.169678926766288425e-05,0.000000000000000000e+00
2.566499999999999771e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.179137839407513906e-05,0.000000000000000000e+00
2.570124999999999927e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.188712051987180490e-05,0.000000000000000000e+00
2.573749999999999649e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.198403786226580089e-05,0.000000000000000000e+00
2.577374999999999805e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.208215324233416265e-05,0.000000000000000000e+00
2.580999999999999527e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.218149010649034445e-05,0.000000000000000000e+00
2.584624999999999683e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.228207254890927422e-05,0.000000000000000000e+00
2.588249999999999839e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.238392533495610188e-05,0.000000000000000000e+00
2.591874999999999561e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.248707392567281393e-05,0.000000000000000000e+00
2.595499999999999717e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.259154450338050224e-05,0.000000000000000000e+00
2.599124999999999873e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.269736399845853769e-05,0.000000000000000000e+00
2.602749999999999595e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.280456011736592777e-05,0.000000000000000000e+00
2.606374999999999751e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.291316137197470115e-05,0.000000000000000000e+00
2.609999999999999907e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.302319711028928543e-05,0.000000000000000000e+00
2.613624999999999629e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.313469754863086905e-05,0.000000000000000000e+00
2.617249999999999785e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.324769380537196231e-05,0.000000000000000000e+00
2.620874999999999507e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.336221793631014320e-05,0.000000000000000000e+00
2.624499999999999663e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.347830297177859357e-05,0.000000000000000000e+00
2.628124999999999819e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.359598295559576063e-05,0.000000000000000000e+00
2.631749999999999541e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.371529298596445801e-05,0.000000000000000000e+00
2.635374999999999697e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.383626925843886898e-05,0.000000000000000000e+00
2.638999999999999853e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.395894911108555818e-05,0.000000000000000000e+00
2.642624999999999575e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.408337107197435246e-05,0.000000000000000000e+00
2.646249999999999731e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.420957490914465521e-05,0.000000000000000000e+00
2.649874999999999887e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.433760168320312612e-05,0.000000000000000000e+00
2.653499999999999609e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.446749380272111654e-05,0.000000000000000000e+00
2.657124999999999765e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.459929508261200401e-05,0.000000000000000000e+00
2.660749999999999921e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.473305080568301322e-05,0.000000000000000000e+00
2.664374999999999643e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.486880778757038796e-05,0.000000000000000000e+00
2.667999999999999799e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.500661444528428563e-05,0.000000000000000000e+00
2.671624999999999521e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.514652086960554039e-05,0.000000000000000000e+00
2.675249999999999677e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.528857890159817639e-05,0.000000000000000000e+00
2.678874999999999833e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.543284221352072236e-05,0.000000000000000000e+00
2.682499999999999555e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.557936639444393262e-05,0.000000000000000000e+00
2.686124999999999711e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.572820904090698189e-05,0.000000000000000000e+00
2.689749999999999867e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.587942985297238388e-05,0.000000000000000000e+00
2.693374999999999589e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.603309073607036991e-05,0.000000000000000000e+00
2.696999999999999745e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.618925590905687759e-05,0.000000000000000000e+00
2.700624999999999901e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.634799201894558315e-05,0.000000000000000000e+00
2.704249999999999623e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.650936826281569537e-05,0.000000000000000000e+00
2.707874999999999779e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.667345651744180667e-05,0.000000000000000000e+00
2.711499999999999501e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.684033147723977137e-05,0.000000000000000000e+00
2.715124999999999657e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.701007080117951532e-05,0.000000000000000000e+00
2.718749999999999813e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.718275526937338765e-05,0.000000000000000000e+00
2.722374999999999535e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.735846895011663824e-05,0.000000000000000000e+00
2.725999999999999691e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.753729937823048935e-05,0.000000000000000000e+00
2.729624999999999847e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.771933774563882622e-05,0.000000000000000000e+00
2.733249999999999569e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.790467910520307419e-05,0.000000000000000000e+00
2.736874999999999725e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.809342258893936676e-05,0.000000000000000000e+00
2.740499999999999881e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.828567164185639691e-05,0.000000000000000000e+00
2.744124999999999603e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.848153427277904393e-05,0.000000000000000000e+00
2.747749999999999759e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.868112332366430141e-05,0.000000000000000000e+00
2.751374999999999481e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.888455675907461082e-05,0.000000000000000000e+00
2.754999999999999637e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.909195797765291990e-05,0.000000000000000000e+00
2.758624999999999793e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930345614764352582e-05,0.000000000000000000e+00
2.762249999999999515e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.951918656872886993e-05,0.000000000000000000e+00
2.765874999999999671e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.973929106270857694e-05,0.000000000000000000e+00
2.769499999999999826e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.996391839583450393e-05,0.000000000000000000e+00
2.773124999999999549e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.019322473594324792e-05,0.000000000000000000e+00
2.776749999999999705e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.042737414790004172e-05,0.000000000000000000e+00
2.780374999999999860e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.066653913128889581e-05,0.000000000000000000e+00
2.783999999999999583e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.091090120476882436e-05,0.000000000000000000e+00
2.787624999999999739e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.116065154206639919e-05,0.000000000000000000e+00
2.791249999999999894e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.141599166520727673e-05,0.000000000000000000e+00
2.794874999999999617e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.167713420131696502e-05,0.000000000000000000e+00
2.798499999999999772e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.194430371015875874e-05,0.000000000000000000e+00
2.802124999999999495e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.221773759054218501e-05,0.000000000000000000e+00
2.805749999999999651e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.249768707485979949e-05,0.000000000000000000e+00
2.809374999999999806e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.278441832230929754e-05,0.000000000000000000e+00
2.812999999999999529e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.307821362287916261e-05,0.000000000000000000e+00
2.816624999999999684e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.337937272595098100e-05,0.000000000000000000e+00
2.820249999999999840e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.368821430945616085e-05,0.000000000000000000e+00
2.823874999999999563e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.400507760798017264e-05,0.000000000000000000e+00
2.827499999999999718e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.433032422111114540e-05,0.000000000000000000e+00
2.831124999999999874e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.466434012677366164e-05,0.000000000000000000e+00
2.834749999999999596e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.500753792839887902e-05,0.000000000000000000e+00
2.838374999999999752e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.536035936969854360e-05,0.000000000000000000e+00
2.841999999999999475e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.572327815672862429e-05,0.000000000000000000e+00
2.845624999999999630e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.609680313407882856e-05,0.000000000000000000e+00
2.849249999999999786e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.648148187071638247e-05,0.000000000000000000e+00
2.852874999999999509e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.687790472162752291e-05,0.000000000000000000e+00
2.856499999999999664e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.728670944444539864e-05,0.000000000000000000e+00
2.860124999999999820e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.770858646637364564e-05,0.000000000000000000e+00
2.863749999999999542e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.814428491676802758e-05,0.000000000000000000e+00
2.867374999999999698e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.859461956584180368e-05,0.000000000000000000e+00
2.870999999999999854e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.906047884160039266e-05,0.000000000000000000e+00
2.874624999999999576e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.954283413728951576e-05,0.000000000000000000e+00
2.878249999999999732e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.004275067302153309e-05,0.000000000000000000e+00
2.881874999999999888e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.056140024148833530e-05,0.000000000000000000e+00
2.885499999999999610e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.110007625375856617e-05,0.000000000000000000e+00
2.889124999999999766e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.166021161398979038e-05,0.000000000000000000e+00
2.892749999999999488e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.224340010109316147e-05,0.000000000000000000e+00
2.896374999999999644e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.285142213452498790e-05,0.000000000000000000e+00
2.899999999999999800e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.348627606975164367e-05,0.000000000000000000e+00
